"country","unit","date","measure","category","new_val","source","entered_by","reviewed_by"
"CH","CH-AR",2020-03-11,"suspected cases and vulnerable population are to consult with doctors","recommendations",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-drei-neue-faelle-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=1c5c043b0c2ae95477d83e56f3666138","MBND","FK"
"CH","CH-AR",2020-03-16,"distance learning","schools",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND","FK"
"CH","CH-AR",2020-03-13,"children are not to be cared for by grandparents","recommendations",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND","FK"
"CH","CH-AR",2020-03-13,"events with more than 100 participants banned","events",3,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND","FK"
"CH","CH-AR",2020-03-13,"restaurants and clubs may not have more than 50 patrons on site","retailgastro",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND","FK"
"CH","CH-AR",2020-03-13,"events of any size should be avoided","recommendations",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND","FK"
"CH","CH-AR",2020-03-13,"visits to hospitals and care institutions are banned","carefacilities",2,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND","FK"
"CH","CH-AR",2020-03-16,"information hotline established","recommendations",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND","FK"
"CH","CH-AR",2020-03-13,"hospital capacity increased through support from other healthcare establishments","casemanagement",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff","MBND",NA
"CH","CH-AR",2020-03-16,"information flyers distributed via mail","recommendations",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-informationsflyer-und-hotline-fuer-die-ausserrhoder-bevoelkerung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=8a1437fef7ce64f3aaa272bd05d70bbe","MBND","FK"
"CH","CH-AR",2020-03-18,"all health and personnel equipment made available for response efforts","casemanagement",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da","MBND","FK"
"CH","CH-AR",2020-03-18,"administration offices closed to public","publicoffices",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da","MBND","FK"
"CH","CH-AR",2020-03-18,"job centres closed to public","publicoffices",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da","MBND","FK"
"CH","CH-AR",2020-03-18,"public encouraged to stay at home","stayathome",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da","MBND","FK"
"CH","CH-AR",2020-03-20,"pop up test clinic established to support hospital and GP testing","casemanagement",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/covid-19-teststrasse-eroeffnet-test-fuer-verdachtspersonen-nur-auf-voranmeldung-moeglich/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2e16a9981906bea56bdfc80346bdf7a7","MBND","FK"
"CH","CH-AR",2020-03-20,"ban on gatherings larger than five","events",6,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-umsetzung-der-neuen-massnahmen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ef0b1cd8700391206244680d1671f69a","MBND","FK"
"CH","CH-AR",2020-03-20,"closure of businesses not complying with federal recommendations","retailgastro",2,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-umsetzung-der-neuen-massnahmen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ef0b1cd8700391206244680d1671f69a","MBND","FK"
"CH","CH-AR",2020-03-18,"volunteer corps established","casemanagement",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-intensive-vorbereitungen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ae2f70f11a2cccd3f1f40c2c1c351b9f","MBND","FK"
"CH","CH-AR",2020-04-02,"hospital network established","casemanagement",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-covid-19-hilfe-im-medizinischen-bereich-spitalnetz-schule-vor-den-ferien/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f34224d6e78a1228d14ce4c3bf5a7277","MBND","FK"
"CH","CH-AR",2020-04-02,"triage containers in use","casemanagement",1,"https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-covid-19-hilfe-im-medizinischen-bereich-spitalnetz-schule-vor-den-ferien/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f34224d6e78a1228d14ce4c3bf5a7277","MBND","FK"
"CH","CH-AR",2020-03-05,"First case tested and detected","casemanagement",1,"https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/coronavirusersterfallinappenzellausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=92736c585f15d019f28ba39d09391423","FK","FK"
"CH","CH-BE",2020-01-29,"recommendation to follow hygiene rules (washing of hands, sneezing into elbow, avoid crowded places)","recommendations",1,"https://www.gef.be.ch/gef/de/index/direktion/ueber-die-direktion/medien.meldungNeu.html/portal/de/meldungen/mm/2020/01/20200129_1543_massnahmen_des_kantons","FK",NA
"CH","CH-BE",2020-02-28,"Event with 1000 or more persons are prohibited, including carneval","events",1,"https://www.gef.be.ch/gef/de/index/direktion/ueber-die-direktion/medien.meldungNeu.html/portal/de/meldungen/mm/2020/02/20200228_1204_alle_grossveranstaltungenwerdenabgesagt","FK",NA
"CH","CH-BE",2020-03-09,"Suspected cases with symptoms are asked to self-isolate until 24 hours after stop of symptoms. Confirmed cases are asked to self-isolate until 48 hours after stop of symptoms, but at least 10 days","casemanagement",1,"https://www.gef.be.ch/gef/de/index/direktion/ueber-die-direktion/medien.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200309_1545_corona-9-3","FK",NA
"CH","CH-BE",2020-02-28,"Contact tracing implemented for first COVID case","casemanagement",1,"https://www.gef.be.ch/gef/de/index/direktion/ueber-die-direktion/medien.meldungNeu.html/portal/de/meldungen/mm/2020/02/20200229_0936_corona","FK",NA
"CH","CH-BE",2020-03-09,"Restriction of visiting hours to nursing homes","carefacilities",1,"https://www.gef.be.ch/gef/de/index/direktion/ueber-die-direktion/medien.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200309_1545_corona-9-3","FK",NA
"CH","CH-BE",2020-03-13,"Ban of events with 100 or more persons","events",3,"https://www.gef.be.ch/gef/de/index/direktion/ueber-die-direktion/medien.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200313_1555_corona-13-3","FK",NA
"CH","CH-BE",2020-03-13,"Restriction of max. 50 persons in Restaurants, Bars and Clubs","retailgastro",1,"https://www.gef.be.ch/gef/de/index/direktion/ueber-die-direktion/medien.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200313_1555_corona-13-3","FK",NA
"CH","CH-BE",2020-03-01,"Recommendation for children to stay at home if they have been staying in a region that has been affected by Covid-19 and/or that have symptoms to stay away from school.","recommendations",1,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.mm.html/portal/de/meldungen/mm/2020/03/20200301_1137_zwei_klassen_in_quarantaenebreiteinformation","FK",NA
"CH","CH-BE",2020-03-13,"Visits in retirement homes are generally forbidden.","carefacilities",2,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.mm.html/portal/de/meldungen/mm/2020/03/20200313_1555_corona-13-3","FK",NA
"CH","CH-BE",2020-03-14,"Skiing region are closed.","publicplaces",1,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200314_1304_berner_skigebieteschliessenheuteabend","FK",NA
"CH","CH-BE",2020-03-16,"Cantonal adminstiration counters partially closed.","publicoffices",1,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.mm.html/portal/de/meldungen/mm/2020/03/20200316_1828_corona_16032020","FK",NA
"CH","CH-BE",2020-03-18,"Visits in institutions for disabled persons and addicts are forbidden.","carefacilities",2,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.mm.html/portal/de/meldungen/mm/2020/03/20200318_1645_kanton_bern_setztmassnahmendesbundesum","FK",NA
"CH","CH-BE",2020-03-18,"Visits in prisons (with execeptions) forbidden.","carefacilities",2,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.mm.html/portal/de/meldungen/mm/2020/03/20200318_1645_kanton_bern_setztmassnahmendesbundesum","FK",NA
"CH","CH-BE",2020-04-02,"establishment of a drive-in corona test center at Bern Expo. Prior registration mandatory","casemanagement",1,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.html/portal/de/meldungen/mm/2020/04/20200402_1043_drive-in_corona-testzentrumgehtinbetrieb","FK",NA
"CH","CH-BE",2020-03-26,"Establishment of online survey for collection of self-reported symptoms and test results by the general population","casemanagement",1,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200326_1115_gruppe_von_jungenforschernstartetlandesweitgeografischedatensamm","FK",NA
"CH","CH-BE",2020-02-28,"First case tested and detected","casemanagement",1,"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen/suche.meldungNeu.html/portal/de/meldungen/mm/2020/02/20200229_0936_corona","FK",NA
"CH","CH-BL",2020-03-16,"ban on all public, private and religious events, as well as gatherings with more than 50 people","events",4,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"seniors and individuals with comorbidity are recommended not to supervise children","recommendations",1,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"seniors and individuals with comorbidity are rocommended not to take part in pubblic or private events","recommendations",1,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"seniors and individuals with comorbidity are rocommended not to take pubblic transportations except for medical reasons, work or buying groceries","recommendations",1,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"public transportations, with exception of SBB and taxis, shall take measures to reduce the places per wagon to a maximum of a half the nominal capacity","publictransport",1,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"shops of non-primary necessity, are closed. Areas of non-primary necessity are to delimit and close in larger shops.","retailgastro",2,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"restaurants, hotels and many other categories are mandated to cease activities","retailgastro",2,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"in hospitals and hospices, the visit of patients at risk is prohibited","carefacilities",1,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"where possible, the cantonal administration works in home office","publicoffices",1,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-16,"the public access to buildings of the cantonal administration is reduced to the minimum","publicoffices",1,"www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/regierungsrat-beschliesst-weitergehende-massnahmen-um-die-ausbreitung-des-coronavirus-einzudaemmen/pdf/weitere-massnahmen-covid19-rrb.pdf/@@download/file/Weitere-Massnahmen-Covid19_RRB.pdf","NL","FK"
"CH","CH-BL",2020-03-17,"administration closed to the public","publicoffices",1,"https://www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/oeffnungszeiten-und-dienstleistungen-der-kantonalen-verwaltung-und-der-gerichte-im-zusammenhang-mit-dem-coronavirus","MBND","FK"
"CH","CH-BL",2020-03-18,"temporary testing facilities (Abklärungsstationen)","casemanagement",1,"https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/medienmitteilungen/abklaerungsstationen-haben-sich-gut-eingespielt","MBND","FK"
"CH","CH-BL",2020-03-20,"healthcare collaboration across cantons","casemanagement",1,"https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/gesundheitsinstitutionen-gemeinsam-gegen-coronavirus","MBND","FK"
"CH","CH-BL",2020-03-22,"cantonal collaboration for relocation of patients from neighbouring countries","casemanagement",1,"https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/kantone-basel-stadt-basel-landschaft-und-jura-nehmen-schwerstkranke-covid-19-patienten-aus-dem-elsass-auf","MBND","FK"
"CH","CH-BL",2020-03-23,"further healthcare collaboration across cantons","casemanagement",1,"https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/coronavirus-ueberkantonale-zusammenarbeit-bei-der-gesundheitsversorgung","MBND","FK"
"CH","CH-BL",2020-03-27,"telephone hotline launched to support mental health","recommendations",1,"https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/corona-hotline-fuer-menschen-mit-aengsten-und-sorgen","MBND","FK"
"CH","CH-BL",2020-02-28,"first case tested and detected","casemanagement",1,"https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/neuer-coronavirus-covid-19-erster-bestaetigter-fall-aus-dem-kanton-basel-landschaft","FK","FK"
"CH","CH-BS",2020-02-28,"recommendation to stay at home when sick and to contact a general practitioner","recommendations",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-02-28,"recommendation to cough and sneeze in a paper towel or, were that not at hand, in an armpit","recommendations",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-02-28,"recommendation to wash hand several times a day with water and soap or a disinfectant","recommendations",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-02-28,"recommendation to avoid contact with people suffering from acute respiratory diseases","recommendations",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-02-28,"in case of symptoms, contact a general practitioner or a health service","recommendations",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-02-28,"in case of symptoms, do not go to medical praxis without direction of a doctor","recommendations",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-02-28,"test are carried out at the Basel University Hospital and at the University Children's hospital in case of children. Do not take public transportation on your way there.","casemanagement",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-02-28,"people that have been in contact with diseased are contacted by the cantonal physician. Quarantine is to be implemented at home","recommendations",1,"www.bs.ch/nm/2020-coronavirus-basler-fasnacht-findet-nicht-statt-rr.html","NL","FK"
"CH","CH-BS",2020-03-06,"hospital visitors should be pointed out to follow the rules of conduct of the BAG","recommendations",1,"www.bs.ch/nm/2020-coronavirus-empfehlungen-fuer-pflegeheime-sowie-spitaeler-und-kliniken-im-umgang-mit-besucherinnen-und-besuchern-gd.html","NL","FK"
"CH","CH-BS",2020-03-16,"all the schools are closed from 16.03.2020 until the summer break","schools",1,"https://www.bs.ch/nm/2020-umsetzung-verschaerfter-massnahmen-gegen-das-coronavirus-in-basel-stadt-rr.html","NL","FK"
"CH","CH-BS",2020-03-13,"meeting of 100 people or more are prohibited","events",3,"https://www.bs.ch/nm/2020-umsetzung-verschaerfter-massnahmen-gegen-das-coronavirus-in-basel-stadt-rr.html","NL","FK"
"CH","CH-BS",2020-03-13,"restaurant are not allowed to accommodate more than 50 people.","retailgastro",1,"https://www.bs.ch/nm/2020-umsetzung-verschaerfter-massnahmen-gegen-das-coronavirus-in-basel-stadt-rr.html","NL","FK"
"CH","CH-BS",2020-03-14,"the cantonal museums and sport facilities are closed starting from 14.03.2020","publicplaces",1,"https://www.bs.ch/nm/2020-umsetzung-verschaerfter-massnahmen-gegen-das-coronavirus-in-basel-stadt-rr.html","NL","FK"
"CH","CH-BS",2020-03-22,"cantonal collaboration for relocation of patients from neighbouring countries","casemanagement",1,"https://www.bs.ch/nm/2020-kantone-basel-stadt-basel-landschaft-und-jura-nehmen-schwerstkranke-covid-19-patienten-aus-dem-elsass-auf-gd.html","MBND","FK"
"CH","CH-BS",2020-03-26,"reduction of drug addiction / rehabilitation centres","carefacilities",2,"https://www.bs.ch/nm/2020-coronavirus-anpassungen-in-den-naechsten-tagen-bei-den-kontakt--und-anlaufstellen-gd.html","MBND","FK"
"CH","CH-BS",2020-04-02,"information website launched","recommendations",1,"https://www.bs.ch/nm/2020-tagesbulletin-coronavirus-718-bestaetigte-faelle-im-kanton-basel-stadt-gd.html","MBND","FK"
"CH","CH-BS",2020-04-03,"increased ICU and ventilation capacity","casemanagement",1,"https://www.bs.ch/nm/2020-coronavirus-zwischenstand-vor-den-ostertagen-gd.html","MBND","FK"
"CH","CH-BS",2020-02-27,"first case tested and detected","casemanagement",1,"https://www.coronavirus.bs.ch/nm/2020-coronavirus-erster-positiver-fall-in-basel-stadt-zweiter-positiv-getesteter-ausserkantonaler-fall-gd.html","FK","FK"
"CH","CH",2020-02-27,"Start BAG information campaign","recommendations",1,NA,"FK",NA
